date,home_team,away_team,tournament,neutral,home_elo_before,away_elo_before,home_rank_before,away_rank_before,elo_diff_before,rank_diff_before,tournament_weight,home_matches_played_pre,away_matches_played_pre,home_form_points_avg_5,away_form_points_avg_5,home_form_points_sum_5,away_form_points_sum_5,home_gd_avg_5,away_gd_avg_5,home_gd_sum_5,away_gd_sum_5,home_gf_avg_5,away_gf_avg_5,home_ga_avg_5,away_ga_avg_5,home_win_rate_5,away_win_rate_5,home_last_match_gd,away_last_match_gd,home_last_match_points,away_last_match_points,home_days_since_last,away_days_since_last,form_points_avg_diff_5,form_points_sum_diff_5,gd_avg_diff_5,gd_sum_diff_5,gf_avg_diff_5,ga_avg_diff_5,win_rate_diff_5,days_rest_diff
2026-03-27,Solomon Islands,Bulgaria,Friendly,0,1090.0,1453.0,177.0,89.0,-363.0,-88.0,0.3,125,240,0.6,0.6,3.0,3.0,-0.4,-2.6,-2.0,-13.0,1.6,0.6,2.0,3.2,0.2,0.2,-1.0,1.0,0.0,3.0,127.0,129.0,0.0,0.0,2.2,11.0,1.0,-1.2,0.0,-2.0
