2006	01	02	QA	LY	2	0	F		9	1537	1471	+1	−2	74	91
2006	01	05	EG	ZW	2	0	F		4	1718	1498	+2	−2	37	85
2006	01	07	GN	TG	1	0	F	FR	12	1516	1571	+3	−3	79	67
2006	01	09	MA	CD	3	0	F		5	1672	1448	+1	0	48	96
2006	01	11	TG	GH	1	0	F	TN	11	1582	1592	+3	−4	64	61
2006	01	12	TN	LY	1	0	F		2	1714	1469	0	0	40	91
2006	01	14	EG	ZA	1	2	F		-17	1701	1534	−4	+3	41	75
2006	01	14	MA	ZW	1	0	F		3	1675	1495	0	−1	48	86
2006	01	14	SN	CD	0	0	F		-8	1693	1456	−1	0	43	96
2006	01	15	TN	GH	2	0	F		7	1721	1585	+2	−1	37	62
2006	01	17	CI	JO	2	0	F	AE	9	1711	1534	0	−2	40	74
2006	01	17	MA	AO	2	2	F		-6	1669	1550	0	0	48	70
2006	01	18	SA	SE	1	1	F		5	1608	1899	+1	0	56	10
2006	01	18	AE	KR	1	0	F		13	1476	1675	+3	−3	89	47
2006	01	20	EG	LY	3	0	AR		11	1712	1458	+1	−3	40	95
2006	01	21	CM	AO	3	1	AR	EG	19	1760	1531	+2	−5	31	75
2006	01	21	CD	TG	2	0	AR	EG	51	1507	1531	+14	−11	82	75
2006	01	21	GR	KR	1	1	LGC	SA	-6	1806	1681	−1	+2	22	45
2006	01	21	CI	MA	1	0	AR	EG	22	1733	1647	+7	−3	34	51
2006	01	21	SA	FI	1	1	LGC		-2	1606	1662	0	+1	56	50
2006	01	22	GN	ZA	2	0	AR	EG	39	1555	1495	+10	−14	69	86
2006	01	22	TN	ZM	4	1	AR	EG	21	1742	1505	+4	−5	34	82
2006	01	22	US	CA	0	0	F		-8	1833	1573	−1	0	18	67
2006	01	23	JO	SE	0	0	F	AE	8	1542	1891	+2	0	71	10
2006	01	23	NG	GH	1	0	AR	EG	14	1765	1571	+4	−5	29	67
2006	01	23	SN	ZW	2	0	AR	EG	18	1711	1477	+1	−3	42	89
2006	01	24	EG	MA	0	0	AR		-11	1701	1658	−1	0	42	51
2006	01	24	CI	LY	2	1	AR	EG	9	1742	1449	+1	0	34	96
2006	01	25	AO	CD	0	0	AR	EG	-2	1529	1509	0	0	75	80
2006	01	25	CM	TG	2	0	AR	EG	16	1776	1515	+5	−2	27	77
2006	01	25	EC	HN	1	0	F		7	1722	1718	+2	−2	38	39
2006	01	25	MX	NO	2	1	F	US	8	1844	1759	+1	−4	16	32
2006	01	25	SA	GR	1	1	LGC		4	1610	1802	0	0	56	22
2006	01	25	KR	FI	1	0	LGC	SA	14	1695	1648	+1	−1	44	51
2006	01	26	GN	ZM	2	1	AR	EG	21	1576	1484	+3	−3	66	85
2006	01	26	TN	ZA	2	0	AR	EG	15	1757	1480	+1	−2	33	88
2006	01	27	GH	SN	1	0	AR	EG	35	1606	1676	+12	−6	56	47
2006	01	27	NG	ZW	2	0	AR	EG	12	1777	1465	+2	−3	27	92
2006	01	27	NS	KG	3	2	F		2	1463	1192	+2	0	93	159
2006	01	27	SA	LB	1	2	F		-18	1592	1367	−5	+3	61	110
2006	01	28	EG	CI	3	1	AR		31	1732	1711	+5	−6	36	41
2006	01	28	LY	MA	0	0	AR	EG	13	1462	1645	0	−2	96	52
2006	01	29	AO	TG	3	2	AR	EG	24	1553	1491	+5	−7	70	84
2006	01	29	CM	CD	2	0	AR	EG	13	1789	1496	+3	−3	25	83
2006	01	29	KR	HR	2	0	CBG	HK	33	1728	1831	+6	−5	37	18
2006	01	29	US	NO	5	0	F		11	1844	1748	+3	−2	15	34
2006	01	30	BH	SY	1	1	F		-4	1538	1518	−1	0	73	77
2006	01	30	GN	TN	3	0	AR	EG	65	1641	1692	+13	−11	54	43
2006	01	30	ZM	ZA	1	0	AR	EG	25	1509	1455	+6	−8	79	96
2006	01	31	NG	SN	2	1	AR	EG	18	1795	1658	+4	−2	24	49
2006	01	31	ZW	GH	2	1	AR	EG	35	1500	1571	+8	−11	83	68
2006	02	01	HK	HR	0	4	CBG		-3	1233	1834	0	0	144	18
2006	02	01	TH	JO	0	0	F		4	1307	1538	0	0	129	72
2006	02	03	EG	CD	4	1	AR		11	1743	1485	+1	−1	34	86
2006	02	03	KW	SG	2	2	F		-6	1434	1331	−1	+1	98	118
2006	02	03	SN	GN	3	2	AR	EG	24	1682	1617	+4	−1	45	55
2006	02	04	CM	CI	1	1	AR	EG	-6	1783	1717	0	+1	26	40
2006	02	04	NG	TN	1	1	AR	EG	-7	1788	1699	−1	+1	25	42
2006	02	04	US	KR	1	2	F		-16	1828	1744	−3	+2	18	34
2006	02	06	OM	SG	1	0	F	QA	4	1588	1327	0	−1	63	119
2006	02	07	EG	SN	2	1	AR		14	1757	1668	+3	−2	32	47
2006	02	07	CI	NG	1	0	AR	EG	30	1747	1758	+5	−6	35	31
2006	02	07	KW	JO	2	1	F		10	1444	1528	+1	−3	97	75
2006	02	07	SY	PS	3	0	F		3	1521	1198	0	−1	77	157
2006	02	09	NG	SN	1	0	AR	EG	19	1777	1649	+3	−2	28	49
2006	02	10	EG	CI	0	0	AR		-8	1749	1755	−2	+2	34	33
2006	02	10	US	JP	3	2	F		7	1835	1804	+1	0	17	21
2006	02	11	CR	KR	1	0	F	US	10	1743	1734	+1	−1	36	37
2006	02	12	CN	HN	0	1	F		-11	1633	1729	0	+2	53	38
2006	02	13	OM	IQ	1	0	F		8	1596	1605	+4	0	59	56
2006	02	14	JO	KZ	2	0	F		4	1532	1315	0	−1	75	122
2006	02	14	QA	TJ	2	0	F		4	1541	1306	+1	−1	72	129
2006	02	14	SA	SY	1	1	F		-5	1587	1526	−1	+1	63	76
2006	02	15	HK	SG	1	1	F		0	1233	1327	0	0	144	119
2006	02	15	KR	MX	1	0	F	US	13	1747	1831	+1	−3	36	18
2006	02	16	BH	PS	0	2	F		-28	1510	1226	−5	+9	78	148
2006	02	16	TH	IQ	4	3	F		15	1322	1590	+7	−5	121	61
2006	02	18	HK	IN	2	2	F		-4	1229	1185	−2	+3	146	160
2006	02	18	JP	FI	2	0	F		6	1810	1642	0	−2	21	52
2006	02	18	PS	PK	3	0	F	BH	4	1230	882	+3	0	145	198
