2015	01	03	CN	OM	4	1	F	AU	18	1572	1536	0	−9	67	76
2015	01	04	BH	JO	1	0	F	AU	12	1488	1526	+3	−4	89	78
2015	01	04	IR	IQ	1	0	F	AU	6	1680	1507	+2	−2	40	84
2015	01	04	ZA	ZM	1	0	F		4	1631	1508	0	+1	55	82
2015	01	04	KR	SA	2	0	F	AU	9	1643	1464	+3	−3	51	97
2015	01	07	CM	CD	1	1	F		-7	1634	1476	−1	+1	54	93
2015	01	07	CV	GQ	1	1	F	PT	-5	1497	1310	−1	0	88	131
2015	01	09	AU	KW	4	1	AC		17	1670	1490	+3	−4	46	88
2015	01	09	SN	GA	1	0	F	MA	7	1645	1520	+2	−2	51	79
2015	01	10	BF	SZ	5	1	F	ZA	3	1542	1136	0	−1	73	172
2015	01	10	CM	ZA	1	1	F	GA	0	1634	1631	0	0	54	55
2015	01	10	CV	CG	3	2	F	SN	8	1505	1424	+1	−2	86	106
2015	01	10	CN	SA	1	0	AC	AU	17	1589	1447	+1	−2	66	99
2015	01	10	KR	OM	1	0	AC	AU	18	1661	1518	+4	−4	48	79
2015	01	10	UZ	KP	1	0	AC	AU	17	1667	1516	+3	−5	47	81
2015	01	11	IR	BH	2	0	AC	AU	19	1699	1469	+4	−5	36	94
2015	01	11	TN	DZ	1	1	F		-1	1594	1672	+1	−1	62	45
2015	01	11	AE	QA	4	1	AC	AU	40	1682	1575	+12	−7	41	67
2015	01	12	IQ	JO	1	0	AC	AU	26	1533	1500	+9	−12	75	87
2015	01	12	JP	PS	4	0	AC	AU	9	1737	1329	+2	−3	27	128
2015	01	13	AU	OM	4	0	AC		18	1688	1500	+10	−7	37	86
2015	01	13	SN	GN	5	2	F	MA	15	1660	1575	+2	−2	51	66
2015	01	13	KR	KW	1	0	AC	AU	14	1675	1476	+4	−3	45	91
2015	01	14	CN	UZ	2	1	AC	AU	31	1620	1636	+4	−5	60	54
2015	01	14	SA	KP	4	1	AC	AU	52	1499	1464	+12	−17	87	97
2015	01	14	ZA	ML	3	0	F	GA	13	1644	1531	+2	−4	53	75
2015	01	15	IR	QA	1	0	AC	AU	16	1715	1559	+3	−1	33	67
2015	01	15	SE	CI	2	0	F	AE	11	1794	1677	+2	−5	21	42
2015	01	15	AE	BH	2	1	AC	AU	11	1693	1458	+5	−4	37	98
2015	01	16	IS	CA	2	1	F	US	6	1667	1502	0	−4	49	84
2015	01	16	JP	IQ	1	0	AC	AU	12	1749	1521	0	−3	27	77
2015	01	16	JO	PS	5	1	AC	AU	26	1526	1303	+10	−4	75	132
2015	01	17	AU	KR	0	1	AC		-33	1655	1708	−13	+8	51	37
2015	01	17	GQ	CG	1	1	AR		1	1311	1423	0	0	130	106
2015	01	17	GA	BF	2	0	AR	GQ	40	1560	1502	+11	−12	67	84
2015	01	17	OM	KW	1	0	AC	AU	23	1523	1453	+10	−8	76	99
2015	01	18	CV	TN	1	1	AR	GQ	6	1511	1588	+2	−1	81	64
2015	01	18	CN	KP	2	1	AC	AU	14	1634	1450	+5	−4	55	99
2015	01	18	CD	ZM	1	1	AR	GQ	2	1478	1506	+2	−1	89	82
2015	01	18	UZ	SA	3	1	AC	AU	23	1659	1476	+4	−4	50	91
2015	01	19	DZ	ZA	3	1	AR	GQ	34	1706	1610	+8	−6	38	60
2015	01	19	BH	QA	2	1	AC	AU	32	1490	1527	+9	−6	87	74
2015	01	19	CA	IS	1	1	F	US	4	1506	1663	+2	0	82	48
2015	01	19	FI	SE	1	0	F	AE	15	1640	1779	+4	−2	54	23
2015	01	19	IR	AE	1	0	AC	AU	23	1738	1670	+5	−9	28	47
2015	01	19	SN	GH	2	1	AR	GQ	26	1686	1651	+10	−11	39	53
2015	01	20	CM	ML	1	1	AR	GQ	-7	1627	1538	−1	+1	56	72
2015	01	20	GN	CI	1	1	AR	GQ	7	1582	1670	+1	−3	65	46
2015	01	20	IQ	PS	2	0	AC	AU	17	1538	1286	+6	−1	72	133
2015	01	20	JP	JO	2	0	AC	AU	16	1765	1510	+2	−6	25	81
2015	01	21	CG	GA	1	0	AR	GQ	34	1457	1526	+9	−8	97	75
2015	01	21	GQ	BF	0	0	AR		6	1317	1496	0	−1	130	86
2015	01	22	AU	CN	2	0	AC		25	1680	1609	+8	−5	43	60
2015	01	22	CV	CD	0	0	AR	GQ	-2	1509	1480	−1	+1	81	89
2015	01	22	FI	YE	0	0	F	AE	-8	1632	1213	+1	+1	53	157
2015	01	22	KR	UZ	2	0	AC	AU	32	1740	1627	+9	−5	28	54
2015	01	22	TN	ZM	2	1	AR	GQ	19	1607	1487	+3	−5	61	87
2015	01	23	GH	DZ	1	0	AR	GQ	29	1680	1677	+10	−6	42	44
2015	01	23	IR	IQ	3	3	AC	AU	-13	1725	1551	−4	+4	33	67
2015	01	23	JP	AE	1	1	AC	AU	-7	1758	1677	0	+3	25	44
2015	01	23	SN	ZA	1	1	AR	GQ	-5	1681	1615	−2	0	41	59
2015	01	24	CM	GN	1	1	AR	GQ	-3	1624	1585	−3	0	57	65
2015	01	24	CI	ML	1	1	AR	GQ	-9	1661	1547	−1	+1	50	71
2015	01	25	CG	BF	2	1	AR	GQ	28	1485	1468	+11	−9	86	94
2015	01	25	GQ	GA	2	0	AR		49	1366	1477	+13	−16	117	91
2015	01	26	CV	ZM	0	0	AR	GQ	-2	1507	1489	0	0	80	85
2015	01	26	CD	TN	1	1	AR	GQ	9	1489	1598	+3	−1	85	62
2015	01	26	KR	IQ	2	0	AC	AU	19	1759	1532	+3	−6	25	73
2015	01	27	DZ	SN	2	0	AR	GQ	38	1715	1643	+9	−11	35	52
2015	01	27	AU	AE	2	0	AC		27	1707	1650	+3	−7	39	51
2015	01	27	GH	ZA	2	1	AR	GQ	20	1700	1595	+2	−4	40	63
2015	01	28	CL	US	3	2	F		4	1966	1809	+1	0	6	19
2015	01	28	GN	ML	1	1	AR	GQ	-3	1582	1550	0	+2	65	68
2015	01	28	CI	CM	1	0	AR	GQ	22	1683	1602	+5	−3	43	60
2015	01	30	AW	CW	0	0	ABS	SR	5	939	1062	+1	−2	196	184
2015	01	30	SR	BQ	3	0	ABS		8	1239	1012	+5	−1	143	188
2015	01	30	AE	IQ	3	2	AC	AU	17	1667	1515	+3	−5	48	78
2015	01	31	AU	KR	2	1	AC		22	1729	1737	+8	−3	31	28
2015	01	31	CD	CG	4	2	AR	GQ	37	1526	1448	+11	−13	74	100
2015	01	31	GQ	TN	2	1	AR		34	1400	1564	+6	−5	111	66
2015	02	01	BB	GY	2	2	F		-1	1144	1219	0	0	170	156
2015	02	01	CW	BQ	4	1	ABS	SR	22	1084	990	+5	−2	179	190
2015	02	01	GH	GN	3	0	AR	GQ	29	1729	1553	+9	−2	31	66
2015	02	01	CI	DZ	3	1	AR	GQ	41	1724	1674	+7	−9	36	45
2015	02	01	SR	AW	1	0	ABS		3	1242	936	+1	0	142	196
2015	02	02	BD	LK	1	0	BGC		7	957	832	+1	0	194	208
2015	02	04	HN	VE	2	3	F		-9	1542	1683	−4	+2	71	43
2015	02	04	CI	CD	3	1	AR	GQ	18	1742	1508	+8	−6	28	80
2015	02	05	GQ	GH	0	3	AR		-18	1382	1747	−2	+4	113	28
2015	02	06	PK	AF	2	1	F		12	948	1089	0	−1	196	178
2015	02	07	GQ	CD	0	0	AR		2	1384	1506	0	−1	113	81
2015	02	08	GH	CI	0	0	AR	GQ	0	1747	1742	0	0	28	29
2015	02	08	US	PA	2	0	F		7	1816	1705	0	−1	19	40
2015	02	11	VE	HN	2	1	F		4	1687	1538	+2	0	41	71
2015	02	18	KZ	MD	1	1	F	TR	2	1356	1409	+2	−1	120	108
2015	02	28	AI	VG	1	0	F		10	555	623	0	−2	236	231
2015	03	01	AI	VG	3	1	F		14	569	609	+1	−1	235	232
2015	03	06	BB	VC	3	1	F		12	1156	1158	+1	−3	169	168
2015	03	06	BM	GD	2	2	F		-4	1198	1167	−1	+1	160	167
2015	03	08	AG	VI	2	0	F		1	1268	678	0	0	139	222
2015	03	08	BB	VC	2	2	F		-3	1153	1161	−1	+1	170	167
2015	03	08	BM	GD	2	0	F		10	1208	1157	+1	−1	159	168
2015	03	12	KH	MO	3	0	WQS		18	738	621	+2	−3	215	231
2015	03	12	TL	MN	4	1	WQS		34	678	701	+5	−2	222	217
2015	03	12	IN	NP	2	0	WQS		10	1083	882	0	−1	180	204
2015	03	12	LK	BT	0	1	WQS		-36	796	561	−2	+1	210	237
2015	03	12	TW	BN	0	1	WQS		-34	765	644	−2	+3	213	228
2015	03	12	YE	PK	3	1	WQS	QA	11	1224	937	+3	0	154	196
2015	03	15	AG	DM	1	0	F		2	1270	949	+1	0	138	195
2015	03	17	BT	LK	2	1	WQS		27	588	769	+4	−3	233	213
2015	03	17	BN	TW	0	2	WQS		-28	616	793	−3	+3	231	210
